영화명,time,ID,text,score,like,dislike,watch_movie,혐오,성별,이념/지역,인간존엄성,기타 (선택),
82년생 김지영,2019-10-23 10:27,수컷(scot****),42년생 김순자 만들어주세요,1,18,12,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 20:55,시스루백(fafa****),이 시국에 롯데가 배급하는걸 보냐 친일파들아 불매운동한다면서 잘만 쳐보고 계시네요,1,7,12,FALSE,1,0,0,1,,
82년생 김지영,2019-11-04 2:22,부릉부릉(kjch****),암걸릴뻔 주변에 저런 여자 찾는게 더 힘들다여주가 주변 사람 전부 힘들게 만드는데 지만 모르는 영화,1,12,14,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 15:46,구영서(g769****),내인생   최악의쓰레기영화,1,2,8,FALSE,0,0,0,0,,
82년생 김지영,2019-11-23 20:56,뉴에이지(qnfw****),페미라는 자극적인 콘텐츠 섞고 스크린까지 독점했는데 관객수 이 정도면     뻔하지,1,17,8,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 14:55,김탁구(aksu****),82년생 빠순이가 82년생 맘충이 되는 과정,1,9,14,FALSE,1,1,0,1,,
82년생 김지영,2019-11-02 15:17,ghkd****,여자만 피해본다고 생각하지마라  인생 사는거 여자만 힘들게 산다고 생각하지마라,1,10,10,FALSE,0,0,0,0,,
82년생 김지영,2019-10-24 19:02,언젠가(jij6****),남녀갈등조장하는 최악의영화 여기댓글들 수준 진짜낮네요,1,8,10,FALSE,0,0,0,0,,
82년생 김지영,2019-10-24 0:34,Lunette(dani****),알리스타 콤보   E  W Q 평X5 스턴 점화,1,4,8,FALSE,0,0,0,0,인코딩 확인,
82년생 김지영,2019-10-23 16:50,jinn(mcji****),전혀 공감이 안되네요,1,7,9,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 13:51,김간지(kcw0****),38년생 김말자면,1,4,11,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 16:37,gauk****,정말 말이 필요없는 아주 판타지 훌륭한 작품입니다,1,10,11,FALSE,0,0,0,0,,
82년생 김지영,2019-10-24 9:36,김찬희(chhc****),내인생 최악의 영화 여친이보자해서 헤어졌습니다,1,22,12,FALSE,0,0,0,0,,
82년생 김지영,2019-11-07 21:51,1592****,이런 영화를    왜 좋아하는지,1,7,4,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 13:33,dydt****,쿵쾅쿵쾅 코미디,1,5,11,FALSE,1,1,0,0,,
82년생 김지영,2019-10-23 13:48,elme(stre****),10대엔 아이돌 빠수니 20대엔 김치 된장 30대엔 맘 충  페미  대깨    x세대라 불리우며 누릴거 다 누리고 살아온 80년대생 세대가    이런 사실 반영이 영화에는 전혀 안되어 있어서 1점 드립니다,1,3,9,FALSE,1,1,1,1,,
82년생 김지영,2019-10-23 13:07,ipremiere(ford****),원본 UBD와 처절한 UBD 경쟁 장안의 화제작,1,2,3,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 11:03,갓띵지니(name****),82년생 남자 영화화하면 좋을것같습니다,1,4,6,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 21:34,wefowfs(hwan****),모두 행복하세요 즐거운 하루,1,7,14,FALSE,0,0,0,0,,
82년생 김지영,2019-11-08 12:27,tree****,메갈사상이 딱 녹여져있음,1,16,11,FALSE,1,1,0,0,,
82년생 김지영,2019-10-24 11:50,중장(whdg****),시작이 잘못됨 정신병을,1,7,3,FALSE,1,0,0,1,,
82년생 김지영,2019-10-23 11:32,김민성(kms5****),역시는역시임,1,3,4,FALSE,0,0,0,0,,
82년생 김지영,2019-10-27 16:00,알루(qura****),62년생 혹은 72년생 김지영이었다면 이해가 됐을것이다 없는 이야기는 아니었지만 82년생의 보편적인 이야기도 아니고 남녀분열을 야기하는 영화라 1점 줬다,1,8,14,FALSE,0,0,0,0,,
82년생 김지영,2019-10-24 6:50,에어치타스(kys1****),최악의 영화입니다,1,5,14,FALSE,0,0,0,0,,
82년생 김지영,2019-10-30 10:55,지존급(qrui****),1점 주기도 아깝다,1,14,3,FALSE,0,0,0,0,,
82년생 김지영,2019-11-09 13:10,flwndEkr(whtl****),보다가 내가 정신병 걸릴뻔,1,8,5,FALSE,0,0,0,0,,
82년생 김지영,2020-11-26 12:04,Mustafa(dnsw****),82kg한녀들이 공감하는 영화,1,2,2,FALSE,1,1,0,0,,
82년생 김지영,2019-10-23 21:18,uni(benj****),그냥 별로임39194,1,9,10,FALSE,0,0,0,0,,
82년생 김지영,2019-10-24 14:41,으잉으잉(song****),아몰랑 암튼 여자들이 살기 힘든 시대얌,1,13,8,FALSE,0,0,0,0,,
82년생 김지영,2019-10-29 14:55,김관욱(rhks****),대한민국여자 잘들어라 니네 이란같은곳에서 태어났으면 축구도못봣으면서 진짜 그냥 대한민국에 태어난걸 감사해하면서 살아라 진짜 진짜 너희행복한거다,1,12,22,FALSE,1,0,1,0,,
82년생 김지영,2019-11-04 13:14,송진우(sju1****),하하      왜 9점이죠,1,4,6,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 12:02,어퓨굿맨(hero****),이렇게 시간 안가는 영화는 처음,1,12,4,FALSE,0,0,0,0,,
82년생 김지영,2019-10-24 3:42,inno****,0점 어딨죠,1,11,11,FALSE,0,0,0,0,,
82년생 김지영,2019-10-29 6:30,최성훈(tjdr****),잉  뭐야  너무한거 아니냐고,1,12,5,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 16:22,him(good****),이게나라냐,1,9,12,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 16:48,소류(pure****),존재할 수 있는 최악의 경우수를 모두 모아서 최악으로 만들어낸 가상의 인물   반대로 82년생 김철수를 써도 똑같았겠지     말마따라 50 70년대 초반이라면 모를까 82년생이,1,6,11,FALSE,0,0,0,0,,
82년생 김지영,2019-10-24 15:04,jesus96(d472****),쿵쾅이들 OOO라 이기,1,3,2,FALSE,1,1,0,0,,
82년생 김지영,2019-10-31 13:15,류군(ryug****),클리셰 가득  자극적인 요소 모아모아  남편은 존잘에 자상함 대단  가난과 육아가 함께했더라면 그나마 이해될 듯,1,10,6,FALSE,0,0,0,0,,
82년생 김지영,2019-10-28 11:26,레키드(dkdl****),20대 남성이고 이 영화를 보고 우리 어머니는 82년생이 아닌 더 이전의 태어난 분이시라 가끔 얘기해주신 걸로는 영화 속 내용 보다 10배는 더 고생하신게 상상이 되서 너무 마음이 아프고 속상했다 다만 1점을 준 건 이 영화를 이용해 뷔페미니스트주의자가 이 영화를 충분히 이용하고도 남는 이들이기 때문에 이런 점수를 주었다 대다수의 남성도 대다수의 여성도 군대  취업  임신 등등 엄청난 고생을 한다 아주 극소수 편가르기 좋아하는 이들 때문에 그런 곳에 이용 당하지 말라고 1점 주었다,1,19,8,FALSE,1,1,0,1,,
82년생 김지영,2019-10-23 11:42,비타민우유(yh01****),별점 5개 준 사람은 이걸 보기는 하고 준건가,1,3,4,FALSE,0,0,0,0,,
82년생 김지영,2019-10-27 11:20,lee4****,여자들 참 이기적이다  득보는건 생각도안하지,1,13,17,FALSE,1,1,0,0,,
82년생 김지영,2019-10-28 19:09,정우성(hghg****),이거보고 자기는 겪어보지도 겪어보지도않을 차별에 피해의식느끼겠지   으,1,11,14,FALSE,1,0,0,1,이건 애매하네.. 특별히 누굴 지칭하진 않았지만 그 대상이 정해진 느낌. ,
82년생 김지영,2019-10-23 14:27,이릴리야(whdn****),감독이 지능적안티라서 그들을 욕먹게 하려고햇거나레드오션인줄 알았던 그코인이 블루오션인걸보고허겁지겁 만든 영화,1,9,11,FALSE,0,0,0,0,,
82년생 김지영,2019-10-29 13:47,qudt****,여자로써 힘든건 다 사회탓 남아사상탓 빼애애애애액,1,12,7,FALSE,1,1,0,0,,
82년생 김지영,2019-10-24 16:22,sing****,말도안되는 영화  개소리오짐,1,9,7,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 20:36,woo(ism2****),82메가톤 김치영 영화 잘봤슨니다  올해 이거보고 삼일한 시전하기로 했습니다 고맙노,1,9,15,FALSE,1,1,0,0,,
82년생 김지영,2019-10-23 11:56,빈(sktm****),,1,6,1,FALSE,0,0,0,0,,
82년생 김지영,2019-10-24 3:12,정병주(ququ****),이이이잉 앗살라말라이꿈,1,11,21,FALSE,0,0,0,0,,
82년생 김지영,2019-10-29 21:23,bist****,역사상 최악의스토리최악의 출연진최악의 연출그리고 최최최최악 관객 수준,1,3,11,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 15:43,소화전(hydr****),그들이 원하는건 가상의 혐오와 부당함 속에서 우위를 점하는것  착취와 책임감으로 인한 혹사는 누구의 것이었을까  아버지의 축 늘어진 어깨와 어머니의 갈라진 손에서나 품을수 있는 슬픔을 어여쁘게 포장된 쇼윈도 부부의 이야기로 풀어냈다,1,4,15,FALSE,0,0,0,0,,
82년생 김지영,2019-10-24 2:09,곰곰이33(susj****),최악의 영화 아무런 공감 포인트가 없는 징징거림,1,6,20,FALSE,0,0,0,0,,
82년생 김지영,2019-10-26 20:32,꿍디꿍디야(dldy****),우리나라가 이렇게 페미가 많습니다  뭐하는거 해놓은것도 없으면서 질질짜기만하네 페미들아 물러가라,1,6,12,FALSE,1,1,0,0,,
82년생 김지영,2019-10-23 11:18,시토아앵(jm04****),72도 아니고 82 년생인데 꿀만 빨았지 지금 20 대들이 공감은 뭔공감 한다는거냐,1,5,8,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 10:44,ㅗ(8xy3****),d,1,2,3,FALSE,0,0,0,0,,
82년생 김지영,2019-11-20 14:35,강구승(kkst****),정유미 배우 너무 이쁩니다,1,3,4,FALSE,0,0,0,0,,
82년생 김지영,2020-12-11 21:41,10억프국(007g****),OOO기 82kg 김지영,1,1,10,FALSE,1,1,0,0,,
82년생 김지영,2020-08-29 18:00,방가방가후훗(jueo****),억지내용으로 다 남자 탓이네요,1,6,0,FALSE,0,0,0,0,,
82년생 김지영,2019-10-27 0:18,linq(stor****),장르가 드라마인줄 알았는데   스릴러네,1,8,7,FALSE,0,0,0,0,,
82년생 김지영,2019-10-26 0:26,광대(pier****),쓰레기영화,1,6,11,FALSE,0,0,0,0,,
82년생 김지영,2019-10-24 11:44,김종훈남(azby****),하 이딴걸   각성해라 진짜,1,8,4,FALSE,0,0,0,0,,
82년생 김지영,2019-10-27 21:19,배태랑(cact****),평론가 평점 김현O 우리 모두의     한국 남자들이     멸시했던 이야기    그녀들 대변인이신가 중력이 다소 많이 작용하시는 분인 것 같네요,1,5,4,FALSE,0,0,0,0,,
82년생 김지영,2019-10-24 9:25,망기(kimh****),뷔페미니즘 개극혐이네요,1,8,8,FALSE,1,1,0,1,,
82년생 김지영,2019-10-23 11:35,RAYMAN(hiro****),지구쓰레기 한편더나왓네,1,11,6,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 10:03,이재경(woru****),레전드네 진짜,1,30,24,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 17:13,임동민(min0****),책 내용이 애초에 삼류소설같은건데 제대로 된 영화가 만들어질리가,1,9,16,FALSE,0,0,0,0,,
82년생 김지영,2019-11-02 18:24,Martin(331s****),이 나라는 답이없다,1,7,3,FALSE,0,0,0,0,,
82년생 김지영,2019-10-24 3:09,간지별명(sosv****),이번 중간고사는 김지영 공부법으로간다  공부하진 않았지만 했다는 느낌으로간다,1,13,17,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 11:43,종산(koko****),점수가 높다는게 이해가 안간다,1,4,5,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 11:40,미스타 킴(kski****),작가 부터 정신상태가 썩어빠졌는데 영화라고 다를까,1,3,4,FALSE,1,0,0,1,,
82년생 김지영,2019-11-06 11:33,훌랄라(serv****),이 영화가 바로 폐미분들이 표만사고 영 혼 만 보내서 봤 다 고 주장하시는 그영화인가요 아주그냥 순위올릴라고 난리났네,1,13,10,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 14:24,mec(mech****),스토리가 쓰레기네요,1,9,13,FALSE,0,0,0,0,,
82년생 김지영,2019-10-25 19:24,피곤해ㅠ(dbdl****),어어나나 라야태태내냉,1,2,5,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 20:20,규르(geon****),스토리부터가 문제있다,1,3,19,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 13:25,동준(dong****),fantasy movie,1,3,9,FALSE,0,0,0,0,,
82년생 김지영,2019-10-29 22:30,옹앵(wink****),20대 30대 여성들의 수준을 보여주는 영화,1,8,14,FALSE,1,1,0,0,,
82년생 김지영,2019-10-23 13:48,주사보가드(a782****),후   그저 그럼,1,2,10,FALSE,0,0,0,0,,
82년생 김지영,2019-10-25 23:40,GaN(hjun****),스 레 기보는사람눈갱어캄,1,7,12,FALSE,0,0,0,0,,
82년생 김지영,2019-10-27 23:52,다솜(ekth****),애기 엄마입니다  공감 전혀안되고 아메리카노 쏟았다고 맘충이라고 욕하는 사람 없습니다  오히려 82년생 엄마들이 더 극성입니다  피해망상에 남자혐오 가득한 영화를 일반화 시키지마세요,1,15,9,FALSE,1,1,0,0,,
82년생 김지영,2019-10-24 22:07,비모(hoah****),쓰레기 그이상 그이하도 아님,1,11,11,FALSE,0,0,0,0,,
82년생 김지영,2019-10-25 18:53,헤비메탈(meta****),차라리 조커를 2번 보고 말지,1,12,13,FALSE,0,0,0,0,,
82년생 김지영,2019-10-24 8:21,센스(jaei****),쓰레기 그자체,1,9,15,FALSE,0,0,0,0,,
82년생 김지영,2020-10-04 8:35,mcda****,80년대생 여자중에 차별 받으며 커왔고 힘든 시집살이 하는 여자 누가 있는지  진짜 극소수 있을수도    당장 내 주위에도 할 말 다하고 시댁이 오히려 며느리 눈치 보는데  기센 여자는 남편 잡아 먹으려하고  어릴땐 남자들한테 얻어 먹고 결혼할땐 남자들이 집해와야하고  솔직히 60년대생까진 차별 받고 힘들었다고해도 70년대생 이후 여자가 빼액 거림 다 들어주고 그냥 나라가 여자중심인 비정상 국가다  근데 그게 페미 중심 많은 여자들이 단순하고 멍청해서 진정 자기들을 위해 멀리 보지를 못하고 권력의 선동용으로 이용 당하는것도 있음  그래서 대부분의 분야에서 최고 위치에 오르지 못하고 권력을 거의 가지지 못함,1,9,12,FALSE,1,1,0,0,,
82년생 김지영,2019-10-23 17:05,Bergkamp(beej****),장 볼 목록두부  애호박  대파  계란  목살 반 근,1,5,8,FALSE,0,0,0,0,,
82년생 김지영,2019-10-25 9:44,wjda****,또 이세계물이냐   들아,1,11,12,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 20:53,che5****,이게 재밌다고 도대체 무슨영화를 보다온거냐 스토리가 개연성이 있지도않아 그렇다고 흡입력이 있는것도 아니야 니들 진짜 보고 별점주는거맞냐,1,5,19,FALSE,0,0,0,0,,
82년생 김지영,2020-03-02 17:35,Molrang2(molr****),판타지물  이 이야기가 현실에서 일어나는 케이스를 본 적이 없는데 뭔 공감된다 하는지,1,6,8,FALSE,0,0,0,0,,
82년생 김지영,2019-10-26 0:10,carpediem(rick****),노잼이에염 딴거보세요,1,8,8,FALSE,0,0,0,0,,
82년생 김지영,2019-11-01 21:07,Lr비의꿈(nxnx****),조작에 능한건 현정부와 페미가 똑같네,1,11,3,FALSE,0,0,0,0,,
82년생 김지영,2019-10-26 16:32,Valprobe(yhek****),82년생분들만 공감해요,1,6,3,FALSE,0,0,0,0,,
82년생 김지영,2020-06-27 3:57,kiyu****,이 영화를 보니까 고생하신 저희 어머니가 생각나네요  그런데 아버지도 어릴때부터 저희를 잘 돌봐주셨고 집안일도 곧잘 하셨습니다  그런 아버지를 보고 배워 저도 지금 어머니 대신 요리나 설거지 등의 일을 자주 하는 편이고요  그래서 어머니는 이 영화가 전혀 공감이 가지 않으신답니다  제가 깨달은 것은 모든 여자의 삶이 이런 것은 아니구나  일반화를 시키면 안되겠구나 였습니다  그냥 김지영이라는 캐릭터는 굉장히 예민하고 시댁과의 마찰이 심한 하나의 예일 뿐인데  굳이 82년생  그리고 마케팅 과정에서 부각된 성별 프레임 등 이런 논란거리를 만들었는지 모르겠습니다  굉장히 시대착오적이고 편협한 영화네요  차라리 50년생 권순자님 이렇게 했으면 훨씬 와닿았을 것 같습니다,1,14,6,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 23:14,bbb5****,카오지호저호자탸규햐쥬사럭,1,10,17,FALSE,0,0,0,0,,
82년생 김지영,2019-10-25 22:01,박준형(knif****),말도 안되는 영화,1,8,4,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 18:56,서월(wcas****),내인생의 최악의 영화  보는 내내 토가 쏠렸다,1,10,22,FALSE,0,0,0,0,,
82년생 김지영,2021-06-03 18:06,ACH(nio0****),페미니즘은 돈이 된다 의 조상격,1,3,2,FALSE,0,0,0,0,,
82년생 김지영,2019-10-28 9:36,더버기쌤(casa****),0점은 못매기나요   감상포인트도 없는데 억지로 넣었네요     성적불평등을 평등이라 말하는 편협한 사고의 산물,1,4,7,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 21:57,뜨벌덴당(715m****),62년생 정도나 되야 공감할 내용이다 80년대생 여자가 겪어본 이야기는 어디에 있는가,1,12,13,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 11:17,cite island(csdm****),최악의 영화네요    비추합니다,1,3,6,FALSE,0,0,0,0,,
82년생 김지영,2019-10-23 14:52,ksta****,몇만이나 찍을지 궁금하다,1,7,14,FALSE,0,0,0,0,,
남산의부장들,2020-01-25 22:25,mfor****,역대급 최악의 영화로 기억,1,22,16,FALSE,0,0,0,0,,
남산의부장들,2020-01-23 17:21,봄여름(scse****),소재는 괜찮은데 지루한 연출 어설픈 유머코드  그때 그사람들 이 훨씬 낫다 생각함,1,8,7,FALSE,0,0,0,0,,
남산의부장들,2020-02-22 1:51,마스터(gkdl****),이런 좌측의 영화  왜 지금 나오나요  박정희를 이토록 옹졸하게 표현하면 대한민국 여론조사 대통령 순위 1위 박정희는 어떻게 된건가요,1,12,570,FALSE,0,0,0,0,,
남산의부장들,2020-04-08 17:50,naya****,총선이 있는해 개봉한 전형적 선동영화  왜 영화감독은 좌편향되어 있는지    영화는 시종일관 박정희와 전두환을 쓰레기로 묘사하고 있다 과연 이나라에서 김대중을 쓰레기로 묘사한 영화가 나온다면 어떤현상이 벌어질지    이나라의 표현의 자유는 좌파에게만 허용된 특권이다,1,12,27,FALSE,0,0,0,0,,
남산의부장들,2020-01-23 1:06,호영(jpn2****),스토리가 부족했던거 같다,1,5,4,FALSE,0,0,0,0,,
남산의부장들,2020-01-22 14:16,어마어마함(dong****),영화계도 좌파 쓰레기들천지,1,13,18,FALSE,1,0,1,0,,
남산의부장들,2020-04-22 14:04,아이온리(sexy****),우울하고 재미없음  어둡고 지루함  기대하고 보시면 실망이 심함  별점이나 관객수 보고 시작하면 실망 활률 높음  정치색이 아주 강한 영화  배우들 연기는 잘함,1,5,23,FALSE,0,0,0,0,,
남산의부장들,2020-02-02 14:36,칼바(nail****),너무 정치적인 영화라 좀 그렇네요 사람마다 보는 시점이 틀릴텐데 너무 일방적인 노선의 영화는 지양해야하지 않을까요,1,11,13,FALSE,0,0,0,0,,
남산의부장들,2020-01-22 19:13,전라왜구(seon****),아직도 저질 한국 영화를 보나 깔깔깔깔 그리고 전라도 전방후원분 후손들인 전라왜구홍어깽깽이들이 좋아할 영화군 깔깔깔깔,1,8,11,FALSE,1,0,1,1,,
남산의부장들,2020-03-15 15:37,에버그린(paju****),영화는 사실이 아닙니다 그냥 흥행을 위해 각본을 각색하고 사실과 다르게 연출한겁니다 가장 근접한 사실은 당시 저자리에 계셨던 심수봉님의 인터뷰가 가장 사실에 가까울거라 생각합니다,1,12,15,FALSE,0,0,0,0,,
남산의부장들,2020-01-26 5:05,아이엠그루트(ldbz****),왜 이런 영화들만 나오는지 참    너무 의도가 뻔해서 이젠 화도 안난다  나중에 조국 문재앙으로 내부자들2 만들면 1000만 찍을 듯,1,13,15,FALSE,1,0,1,0,,
남산의부장들,2020-01-27 0:24,우재연(a199****),완전 거짓말 빨갱이 영화  4 15총선용영화  박정희가 능력있는 애국 독재자라면 문재인은 능력 빵점 독재자가 팩트다   역사왜곡 가증스럽다,1,15,17,FALSE,1,0,1,0,,
남산의부장들,2020-01-25 3:05,병법(zaza****),왜곡도 이런 왜곡이 없네요    부끄럽지들 않으세요,1,15,20,FALSE,0,0,0,0,,
남산의부장들,2020-01-22 21:06,are is well(happ****),별 하나도 아깝다 이렇게 미화를 하다니   좌파리 영화 정도가 있지 이건 너무 하지 않냐,1,8,15,FALSE,1,0,1,0,,
남산의부장들,2020-01-25 20:30,아이폰5(perf****),지금 시점에서  너무나 눈에보이는  정치적인   영화였음,1,19,13,FALSE,0,0,0,0,,
남산의부장들,2020-03-07 18:08,Engineer(jiyo****),달재앙 진짜 정치영화 만들라고 많이 시키네   그렇게까지 하고 중국에 조공 받쳐가며 지금 얻은게 뭐냐  진짜 극도의 청나라사대네,1,14,9,FALSE,1,0,1,0,,
남산의부장들,2020-02-04 22:17,박세영(wow8****),모히또가서 몰디브한잔 한번 더보는게 나을듯이건 별하나도 주기 아까워,1,18,13,FALSE,0,0,0,0,,
남산의부장들,2020-01-22 21:10,없음(jhso****),실제로 있지도 않았던 대국적 발언을 사실이라고 그려놓고 고인드립을 그렇게 싫어하는 놈들이 왜 고인드립가지고 영화까지 만드냐   노무현 자살하는 것도 영화 만들면 되겠네,1,8,14,FALSE,1,0,0,1,,
남산의부장들,2020-01-22 17:59,원투펀치(haha****),지루하네요     다큐멘터리 느낌,1,12,14,FALSE,0,0,0,0,,
남산의부장들,2020-05-03 0:44,우워(dkem****),너무 한쪽으로 미화,1,11,15,FALSE,0,0,0,0,,
남산의부장들,2020-01-31 18:36,추억(fafl****),살인마를 미화한 쓰레기 영화,1,14,15,FALSE,0,0,0,0,,
남산의부장들,2020-01-22 22:49,Chicane(turn****),굳이 지금 개봉하려고 만든영화   왜곡의 맥스파워   해도해도 심하네 살인마를 미화하고 자빠라짐,1,8,8,FALSE,0,0,0,0,,
남산의부장들,2020-02-29 13:23,라이트헤비급(best****),출연진만  화려하지 최악의  영화시나리오가  어색하고 허접하다보니 이병현 연기도  최악이네  인간은  인격  국가는  국격이 있다 최악의  대사다,1,7,12,FALSE,0,0,0,0,,
남산의부장들,2020-01-27 14:17,zina****,이건1점이 아니다  11점을 주고싶은 내 마음이다,1,6,7,FALSE,0,0,0,0,,
남산의부장들,2020-01-24 23:00,스마일(good****),엄   청 지루함  마약왕 보다 더 지루함,1,6,8,FALSE,0,0,0,0,,
남산의부장들,2020-01-31 15:36,람(aram****),성신여대 cgv  이영화 보다가 짱깨폐렴 걸린거 사실임,1,11,13,FALSE,1,0,1,0,,
남산의부장들,2020-01-25 9:02,바나나궁둥이(devi****),자기 권력 쳐 잡을려고 대통령 암살한 사람 미화      평점 1점 주면 일베충으로 몰아버리기,1,6,10,FALSE,1,0,0,1,,
남산의부장들,2020-04-25 0:39,청담동박감독(bosa****),아무리 영화라도 이정도 외곡이면 범죄라고 생각한다,1,10,25,FALSE,0,0,0,0,,
남산의부장들,2020-01-26 12:18,soal****,아버지를 죽이지 못해 안달난 서자들의 조작질,1,12,11,FALSE,0,0,0,0,,
남산의부장들,2020-01-27 1:07,박종규(mypj****),제발 이런 나라의 좀먹는 건전한 애국지사들을 피멍들게하는 좌파 빨갱이 영화좀 그만만드세요   구국의 배신자 미화하기 그만합시다  그냥 중국북한들 가세요 한국에서 좀먹지말고,1,14,15,FALSE,1,0,1,0,,
남산의부장들,2020-01-31 6:45,김 미화(jmh0****),왜 이걸 보러왔나할만큼 넘 지루하고 재미없었음,1,9,13,FALSE,0,0,0,0,,
남산의부장들,2020-01-23 23:37,klj1****,최악의 영화  이병현 믿고 평점 별5개 믿고 봤는데 이건 다큐자나   시간이랑 돈 아꿉  평점에 속지마세요들  댓글알바 푼듯,1,10,15,FALSE,0,0,0,0,,
남산의부장들,2020-01-22 14:25,posa****,이럼 좌빠루문재앙 같은 영화는 다운로드용이지,1,11,24,FALSE,1,0,1,0,,
남산의부장들,2020-02-25 2:19,벌써봄이네(cyj9****),좌파는 문화계도 선동하는 영화만 만드네  10점짜리      영덕대게 프로그램 돌리는구나 아이디1개당 500백원이면 구매 가능 좌파 찰지구나,1,11,10,FALSE,0,0,0,0,,
남산의부장들,2020-01-23 12:52,두더지(hell****),이병헌 연기는 정말 흠잡을 때 없지만 한쪽으로 치우친 문재인에 의한 문재인을 위한 문재인의 영화,1,26,24,FALSE,0,0,0,0,,
남산의부장들,2020-02-08 0:54,ok21****,정치색이 아주 짙은 편향된 영화,1,19,12,FALSE,0,0,0,0,,
남산의부장들,2020-02-02 0:41,내가왕(jjan****),지극히 개인주관적 영화   보는내내 불편하고 정치선동용 총선용 영화같네요 미화오졌어요,1,14,20,FALSE,0,0,0,0,,
남산의부장들,2020-01-27 20:09,JJ(k2zl****),현 정부의 의도가 보여서 불편한영화,1,13,9,FALSE,0,0,0,0,,
남산의부장들,2020-01-27 21:39,1487****,전형적 좌파 이념 선동영화,1,34,21,FALSE,0,0,0,0,,
남산의부장들,2020-01-25 1:49,파릇파릇(miya****),한마디로 구구절절 아까운 배우들을 살리지 못 한 스토리로 중간부터 지루함을 느꼈다  한방이 전혀없는 영화배우가 아까웠던 영화,1,10,11,FALSE,0,0,0,0,,
남산의부장들,2020-01-27 1:06,파도소리(ppp2****),최악이다 0 5점 별 하나도 아까움,1,12,11,FALSE,0,0,0,0,,
남산의부장들,2020-01-23 1:31,관악으로(4723****),정치색 짙은 보는내내 붙편한 영화,1,11,13,FALSE,0,0,0,0,,
남산의부장들,2020-02-03 15:59,재스퍼(jasb****),차지철의 건방진 월권과 이를 눈감아준 말년의 고 박정희 대통령으로 인해 굴욕적 열등감에 시달리다 충동적 살인을 저지른 김재규를  유신을 저지한 민주투사로 은근히 왜곡 묘사하는 속이 빤히 보이는 시나리오  선거 앞두고 왜 이런 영화가 안나오나 싶었다,1,15,11,FALSE,0,0,0,0,,
남산의부장들,2020-01-22 9:31,대학생(syb5****),2차 세계대전 후 인류가 이룩한 성과 중 가장 놀라운 기적은 박정희의 경제발전이다  현대 경영학의 아버지  피터 드러커,1,17,37,FALSE,0,0,0,0,,
남산의부장들,2020-03-14 16:37,메리제이(sjh4****),종북을위핝종북적인 영화,1,12,967,FALSE,0,0,0,0,,
남산의부장들,2020-01-24 10:24,dkss****,이병헌 왜케 빨아  다 잊었나보네 이렇게 빨아주면 또 어디가서 뭘 하고 있을지,1,12,16,FALSE,0,0,0,0,,
남산의부장들,2020-01-22 12:07,화려한필체(drat****),그래 역사는 역사이고 영화는 영화인데 마약왕 감독  요즘 한국영화는 정치이념  일본  북한 등 이슈몰이를 해도 안되는데 현실,1,22,23,FALSE,0,0,0,0,,
남산의부장들,2020-06-04 23:52,zkao****,개십 빨갱이영화,1,13,9,FALSE,1,0,1,0,,
남산의부장들,2020-01-26 12:42,코코로(dirt****),박정희 대통령 덕분에 그래도 여기까지 왔었는데 이제 그 딸까지 감옥에 가두고    대한민국의 끝이 보인다 이번 총선이 마지막일 수도 있겠구나 싶은 두려움이 생긴다,1,15,19,FALSE,0,0,0,0,,
남산의부장들,2020-03-11 17:30,오이짠지(wwee****),선동영화 그 자체다  역겹다,1,13,14,FALSE,0,0,0,0,,
남산의부장들,2020-02-19 13:00,a4(baph****),영화를 정치적 목적으로 활용하려해도 은유적으로 알듯 모르듯 해야 되는 것입니다  마지막 전두환 장면을 보면 감독이 관객 지적수준을 뭘로 보는건지 궁금합니다  현장 바닥에는 다다미 깔아놓고 하여튼 유치합니다,1,8,10,FALSE,0,0,0,0,,
남산의부장들,2020-01-22 21:58,문진핑(rlad****),재미도 없고 공장에서 찍어낸 듯한 좌파영화,1,7,12,FALSE,0,0,0,0,,
